raceId,driverId,constructorId,grid,laps,top3
833,784,105,16,64,0
833,778,105,20,64,0
833,660,154,21,64,0
833,579,51,3,62,0
833,776,126,19,57,0
833,669,105,5,49,0
833,747,105,18,44,0
833,785,126,17,43,0
833,640,105,8,36,0
833,589,105,11,26,0
833,789,154,7,8,0
833,661,151,10,5,0
833,790,151,12,2,0
834,579,51,1,100,1
834,647,6,7,99,1
834,589,105,8,98,1
834,793,6,9,97,0
834,669,105,15,95,0
834,619,151,16,94,0
834,660,154,19,94,0
834,633,6,6,63,0
834,741,154,4,38,0
834,498,105,3,1,0
834,642,51,2,0,0
834,786,51,5,0,0
834,627,154,10,0,0
834,626,141,11,0,0
834,640,105,12,0,0
834,427,141,13,0,0
834,787,151,14,0,0
834,762,105,17,0,0
834,501,87,20,0,0
834,687,6,21,0,0
834,792,105,18,0,0
835,593,113,5,138,1
835,701,150,10,137,1
835,768,150,3,137,1
835,770,113,12,137,0
835,794,113,9,136,0
835,766,119,23,136,0
835,654,113,1,135,0
835,726,110,4,135,0
835,555,138,19,135,0
835,559,113,11,135,0
835,795,156,16,133,0
835,518,129,13,133,0
835,772,113,26,132,0
835,658,113,6,131,0
835,526,110,24,130,0
835,520,157,31,128,0
835,653,116,27,128,0
835,732,113,33,128,0
835,771,113,20,127,0
835,677,105,14,126,0
835,659,113,15,125,0
835,796,158,29,123,0
835,797,159,30,123,0
835,509,160,28,122,0
835,731,105,21,112,0
835,729,162,22,111,0
835,798,161,17,108,0
835,615,113,2,64,0
835,799,113,32,52,0
835,611,113,25,42,0
835,529,150,8,30,0
835,537,107,18,25,0
835,630,113,7,10,0
836,642,51,2,42,1
836,786,51,3,42,1
836,627,154,10,41,1
836,669,105,8,40,0
836,697,105,12,40,0
836,640,105,11,40,0
836,800,105,15,39,0
836,501,154,18,39,0
836,589,105,16,39,0
836,660,154,14,38,0
836,780,105,17,35,0
836,579,51,1,32,0
836,741,154,6,25,0
836,789,154,9,19,0
836,793,6,13,19,0
836,633,6,4,9,0
836,647,6,5,4,0
836,704,154,7,0,0
837,579,51,2,35,1
837,786,51,3,35,1
837,627,154,8,35,1
837,642,51,1,35,0
837,647,6,7,34,0
837,633,6,4,33,0
837,773,154,10,33,0
837,660,154,14,22,0
837,785,126,12,30,0
837,780,105,11,29,0
837,774,154,13,22,0
837,793,154,5,20,0
837,741,154,6,15,0
837,704,154,9,2,0
838,579,51,1,64,1
838,786,51,3,64,1
838,687,6,18,61,1
838,626,141,12,61,0
838,741,154,4,59,0
838,801,154,15,56,0
838,642,51,2,55,0
838,704,154,5,52,0
838,773,154,9,36,0
838,697,105,10,14,0
838,660,154,14,11,0
838,627,154,6,10,0
838,686,105,11,9,0
838,762,105,7,6,0
838,589,105,13,6,0
838,784,105,17,5,0
838,793,154,16,4,0
838,498,105,8,3,0
839,642,51,3,80,1
839,802,6,6,80,1
839,786,51,5,80,1
839,627,154,13,75,0
839,741,154,16,75,0
839,640,105,17,72,0
839,687,6,18,72,0
839,747,105,24,56,0
839,787,151,21,51,0
839,793,154,8,48,0
839,764,154,11,42,0
839,762,105,9,39,0
839,641,51,7,34,0
839,773,154,20,29,0
839,579,51,1,23,0
839,660,154,22,22,0
839,647,6,2,21,0
839,791,6,25,17,0
839,765,154,16,16,0
839,740,105,26,15,0
839,427,141,12,13,0
839,589,105,19,13,0
839,763,51,4,11,0
839,626,141,10,7,0
839,669,105,15,1,0
839,756,105,27,0,0
839,697,163,23,0,0
833,788,105,20,64,0
833,666,151,10,5,0
835,529,113,9,136,0
835,803,161,17,108,0
838,774,154,4,59,0
838,627,154,15,56,0
839,647,6,6,80,1
839,579,51,7,34,0
826,675,113,3,200,1
828,579,51,7,77,1
828,498,6,6,77,1
828,786,51,1,55,0
831,642,51,7,79,1
817,642,6,4,51,0
820,721,6,17,66,0
820,501,105,12,34,0
823,759,105,16,83,0
808,501,128,7,91,0
809,518,113,9,200,1
809,555,113,2,200,0
809,513,113,25,200,0
809,521,114,6,196,0
809,520,114,6,196,0
809,702,113,19,190,0
809,509,113,28,177,0
809,612,113,10,177,0
809,630,113,10,177,0
809,804,113,14,176,0
809,512,113,18,166,0
809,797,113,18,166,0
809,521,113,7,107,0
809,612,113,7,107,0
810,498,105,13,89,1
811,579,105,10,35,0
814,633,6,1,17,0
814,647,6,6,15,0
815,697,105,1,64,0
815,579,105,10,29,0
816,577,105,12,76,0
800,518,113,11,200,0
800,659,113,32,200,0
800,593,113,27,200,0
800,611,113,27,200,0
800,612,113,27,200,0
800,653,113,27,200,0
800,654,114,5,199,0
800,613,113,8,196,0
800,799,113,8,196,0
800,529,113,8,196,0
800,702,129,31,193,0
800,730,113,33,193,0
800,653,113,10,191,0
800,509,113,10,191,0
800,513,135,16,172,0
800,613,113,17,168,0
800,612,138,4,165,0
800,556,138,4,165,0
800,702,134,23,165,0
800,559,113,28,110,0
800,805,139,29,104,0
800,730,134,26,101,0
801,578,6,5,35,0
803,541,105,10,44,0
803,647,105,27,40,0
804,578,6,5,22,1
806,498,6,13,78,1
807,638,105,21,57,0
792,642,6,1,96,1
792,427,6,1,96,1
792,427,6,5,94,1
792,620,6,5,94,1
792,648,131,10,94,0
792,475,131,10,94,0
792,554,105,7,88,0
792,644,105,18,83,0
792,501,105,18,83,0
792,554,105,19,54,0
792,577,105,19,54,0
792,501,105,20,54,0
792,496,105,20,54,0
792,633,132,12,35,0
793,607,105,5,99,1
793,632,6,15,86,0
793,554,105,11,86,0
794,555,113,2,200,1
794,519,113,7,200,0
795,554,105,13,35,0
797,608,6,12,87,0
797,501,118,15,72,0
797,661,125,14,19,0
784,579,6,3,98,1
784,583,105,11,92,0
784,806,105,13,88,0
785,579,6,9,100,1
785,608,6,1,99,0
785,429,128,11,88,0
786,532,113,14,160,0
787,475,105,9,36,1
788,475,105,13,59,0
788,501,118,6,56,0
789,581,6,12,100,1
789,606,6,8,92,0
791,579,6,7,50,1
791,608,6,1,46,0
791,554,105,13,42,0
791,347,105,8,7,0
776,498,6,10,98,0
776,581,6,11,98,0
776,476,6,11,98,0
777,578,6,9,95,0
777,501,105,14,64,0
779,356,87,15,68,0
780,475,118,3,90,1
780,581,6,9,88,0
780,479,118,1,51,0
783,501,105,12,84,0
783,638,105,16,72,0
770,479,118,10,35,0
774,566,105,11,69,0
746,475,170,8,80,1
742,486,102,20,56,0
728,373,172,1,85,1
728,364,34,3,85,1
728,289,66,6,84,1
728,360,170,9,84,0
728,385,6,5,84,0
728,347,170,11,83,0
728,408,170,10,82,0
728,401,172,8,81,0
728,340,170,13,80,0
728,430,95,20,79,0
728,411,89,18,78,0
728,409,167,19,77,0
728,356,34,2,70,0
728,412,180,15,66,0
728,362,51,16,53,0
728,407,34,14,49,0
728,341,6,4,43,0
728,386,66,7,43,0
728,413,172,12,3,0
728,368,89,17,2,0
728,310,176,0,0,0
728,410,172,0,0,0
728,305,26,0,0,0
337,4,6,3,49,1
337,13,6,2,49,1
337,1,1,4,49,1
337,20,9,1,49,0
337,3,131,5,49,0
337,30,131,7,49,0
337,18,1,8,49,0
337,17,9,6,49,0
337,24,10,12,49,0
337,22,3,11,49,0
337,9,4,9,49,0
337,16,10,10,49,0
337,153,5,18,49,0
337,807,3,13,48,0
337,5,205,21,47,0
337,67,5,15,46,0
337,15,205,20,46,0
337,37,15,14,28,0
337,811,164,23,17,0
337,10,166,19,16,0
337,808,4,17,13,0
337,155,15,16,11,0
337,810,166,22,2,0
337,812,164,24,1,0
338,18,1,4,58,1
338,9,4,9,58,1
338,13,6,5,58,1
338,4,6,3,58,0
338,3,131,6,58,0
338,1,1,11,58,0
338,24,10,13,58,0
338,22,3,8,58,0
338,17,9,2,58,0
338,30,131,7,58,0
338,153,5,17,58,0
338,37,15,14,58,0
338,5,205,19,56,0
338,812,164,22,53,0
338,10,166,23,41,0
338,810,166,24,26,0
338,20,9,1,25,0
338,16,10,10,9,0
338,808,4,18,9,0
338,811,164,21,4,0
338,67,5,12,0,0
338,807,3,15,0,0
338,155,15,16,0,0
338,15,205,20,0,0
339,20,9,3,56,1
339,17,9,1,56,1
339,3,131,2,56,1
339,9,4,6,56,0
339,16,10,4,56,0
339,1,1,20,56,0
339,13,6,21,56,0
339,18,1,17,56,0
339,153,5,14,56,0
339,807,3,5,56,0
339,67,5,13,56,0
339,22,3,7,55,0
339,4,6,19,54,0
339,810,166,24,53,0
339,812,164,22,53,0
339,811,164,23,52,0
339,15,205,18,51,0
339,5,205,15,46,0
339,808,4,11,32,0
339,24,10,10,12,0
339,30,131,8,9,0
339,155,15,9,8,0
339,10,166,16,2,0
339,37,15,12,0,0
340,18,1,5,56,1
340,1,1,6,56,1
340,3,131,4,56,1
340,4,6,3,56,0
340,9,4,8,56,0
340,20,9,1,56,0
340,808,4,14,56,0
340,17,9,2,56,0
340,13,6,7,56,0
340,30,131,9,56,0
340,16,10,10,56,0
340,22,3,11,56,0
340,153,5,12,56,0
340,5,205,21,55,0
340,807,3,16,55,0
340,811,164,23,54,0
340,812,164,24,52,0
340,15,205,20,26,0
340,810,166,22,8,0
340,37,15,17,7,0
340,67,5,13,0,0
340,155,15,15,0,0
340,24,10,18,0,0
340,10,166,19,0,0
341,17,9,1,66,1
341,4,6,4,66,1
341,20,9,2,66,1
341,30,131,6,66,0
341,18,1,5,66,0
341,13,6,9,66,0
341,16,10,11,66,0
341,9,4,7,66,0
341,22,3,17,65,0
341,153,5,15,65,0
341,808,4,19,65,0
341,155,15,10,65,0
341,3,131,8,65,0
341,1,1,3,64,0
341,24,10,16,64,0
341,807,3,13,64,0
341,15,205,18,63,0
341,10,166,22,63,0
341,810,166,23,62,0
341,67,5,14,42,0
341,812,164,24,27,0
341,37,15,12,18,0
341,811,164,21,0,0
341,5,205,20,0,0
342,17,9,1,78,1
342,20,9,3,78,1
342,9,4,2,78,1
342,13,6,4,78,0
342,1,1,5,78,0
342,4,6,24,78,0
342,3,131,6,78,0
342,16,10,12,78,0
342,24,10,10,78,0
342,67,5,13,78,0
342,153,5,17,78,0
342,30,131,7,78,0
342,808,4,14,73,0
342,812,164,23,70,0
342,15,205,19,70,0
342,5,205,18,58,0
342,811,164,22,58,0
342,22,3,9,30,0
342,155,15,16,26,0
342,810,166,21,25,0
342,10,166,20,22,0
342,37,15,15,21,0
342,18,1,8,2,0
342,807,3,11,0,0
343,1,1,2,58,1
343,18,1,4,58,1
343,17,9,1,58,1
343,30,131,5,58,0
343,3,131,6,58,0
343,9,4,7,58,0
343,13,6,8,58,0
343,4,6,12,58,0
343,16,10,11,58,0
343,155,15,10,58,0
343,37,15,13,58,0
343,153,5,16,58,0
343,24,10,18,57,0
343,22,3,15,57,0
343,808,4,9,57,0
343,67,5,14,57,0
343,807,3,17,57,0
343,10,166,21,55,0
343,810,166,23,55,0
343,812,164,24,52,0
343,811,164,22,46,0
343,20,9,3,39,0
343,5,205,20,33,0
343,15,205,19,32,0
344,1,1,1,70,1
344,18,1,4,70,1
344,4,6,3,70,1
344,20,9,2,70,0
344,17,9,7,70,0
344,3,131,10,70,0
344,9,4,8,70,0
344,67,5,15,69,0
344,24,10,5,69,0
344,16,10,9,69,0
344,30,131,13,69,0
344,153,5,16,69,0
344,807,3,12,69,0
344,22,3,11,69,0
344,13,6,6,69,0
344,5,205,19,68,0
344,808,4,14,68,0
344,812,164,24,66,0
344,810,166,23,65,0
344,10,166,21,55,0
344,15,205,20,47,0
344,37,15,17,31,0
344,811,164,22,14,0
344,155,15,18,1,0
345,20,9,1,57,1
345,1,1,3,57,1
345,18,1,7,57,1
345,22,3,9,57,0
345,9,4,6,57,0
345,16,10,13,57,0
345,155,15,18,57,0
345,4,6,4,57,0
345,67,5,11,57,0
345,3,131,12,57,0
345,13,6,5,57,0
345,37,15,16,57,0
345,153,5,17,57,0
345,808,4,10,57,0
345,30,131,15,57,0
345,24,10,14,57,0
345,810,166,21,56,0
345,812,164,23,55,0
345,10,166,22,55,0
345,811,164,24,55,0
345,15,205,19,53,0
345,807,3,8,49,0
345,5,205,20,8,0
345,17,9,2,8,0
346,17,9,2,52,1
346,1,1,4,52,1
346,3,131,5,52,1
346,18,1,14,52,0
346,22,3,8,52,0
346,155,15,12,52,0
346,20,9,1,52,0
346,16,10,11,52,0
346,30,131,10,52,0
346,807,3,13,52,0
346,24,10,20,52,0
346,67,5,16,52,0
346,808,4,15,52,0
346,4,6,3,52,0
346,13,6,7,52,0
346,15,205,21,51,0
346,5,205,18,51,0
346,10,166,19,50,0
346,812,164,23,50,0
346,29,164,24,50,0
346,153,5,17,44,0
346,37,15,9,29,0
346,9,4,6,19,0
346,810,166,22,9,0
347,4,6,2,67,1
347,13,6,3,67,1
347,20,9,1,67,1
347,1,1,6,67,0
347,18,1,5,67,0
347,17,9,4,67,0
347,9,4,7,66,0
347,3,131,9,66,0
347,30,131,11,66,0
347,808,4,13,66,0
347,155,15,12,66,0
347,22,3,8,66,0
347,807,3,10,66,0
347,37,15,14,66,0
347,153,5,15,66,0
347,24,10,21,65,0
347,16,10,19,65,0
347,10,166,23,64,0
347,811,164,20,63,0
347,5,205,18,56,0
347,810,166,24,50,0
347,29,164,22,19,0
347,15,205,17,3,0
347,67,5,16,1,0
348,17,9,2,70,1
348,4,6,3,70,1
348,20,9,1,70,1
348,13,6,4,70,0
348,808,4,7,70,0
348,807,3,10,70,0
348,37,15,9,69,0
348,18,1,11,69,0
348,155,15,23,69,0
348,22,3,12,69,0
348,30,131,14,69,0
348,67,5,15,69,0
348,24,10,16,69,0
348,5,205,19,67,0
348,15,205,20,67,0
348,10,166,18,67,0
348,811,164,22,67,0
348,810,166,21,66,0
348,29,164,24,66,0
348,1,1,5,23,0
348,9,4,8,23,0
348,3,131,6,15,0
348,16,10,13,15,0
348,153,5,17,1,0
349,1,1,2,44,1
349,17,9,1,44,1
349,9,4,3,44,1
349,13,6,6,44,0
349,16,10,8,44,0
349,3,131,14,44,0
349,30,131,21,44,0
349,155,15,17,44,0
349,808,4,23,44,0
349,24,10,12,44,0
349,37,15,24,44,0
349,67,5,16,44,0
349,153,5,11,44,0
349,807,3,9,43,0
349,20,9,4,43,0
349,5,205,13,43,0
349,810,166,22,43,0
349,10,166,20,43,0
349,15,205,15,43,0
349,29,164,19,42,0
349,4,6,10,37,0
349,18,1,5,15,0
349,811,164,18,5,0
349,22,3,7,0,0
350,4,6,1,53,1
350,18,1,2,53,1
350,13,6,3,53,1
350,20,9,6,53,0
350,3,131,7,53,0
350,17,9,4,53,0
350,807,3,8,53,0
350,9,4,9,53,0
350,30,131,12,53,0
350,22,3,10,53,0
350,67,5,14,53,0
350,24,10,19,53,0
350,808,4,20,53,0
350,37,15,16,52,0
350,153,5,15,52,0
350,16,10,11,52,0
350,10,166,24,51,0
350,5,205,18,51,0
350,29,164,23,51,0
350,810,166,21,50,0
350,15,205,17,46,0
350,811,164,22,11,0
350,1,1,5,0,0
350,155,15,13,0,0
351,4,6,1,61,1
351,20,9,2,61,1
351,17,9,5,61,1
351,18,1,4,61,0
351,3,131,7,61,0
351,22,3,6,61,0
351,9,4,8,61,0
351,13,6,24,61,0
351,16,10,15,61,0
351,807,3,17,61,0
351,808,4,12,60,0
351,153,5,11,60,0
351,30,131,9,60,0
351,67,5,13,60,0
351,810,166,20,59,0
351,5,205,19,58,0
351,10,166,18,49,0
351,2,15,14,36,0
351,1,1,3,35,0
351,32,164,22,31,0
351,155,15,10,30,0
351,811,164,23,29,0
351,15,205,21,27,0
351,24,10,16,1,0
352,20,9,1,53,1
352,17,9,2,53,1
352,4,6,4,53,1
352,18,1,5,53,0
352,1,1,8,53,0
352,30,131,10,53,0
352,155,15,14,53,0
352,2,15,11,53,0
352,22,3,7,53,0
352,67,5,18,53,0
352,153,5,16,52,0
352,5,205,20,52,0
352,15,205,19,51,0
352,10,166,22,51,0
352,811,164,23,51,0
352,29,164,24,50,0
352,3,131,6,47,0
352,16,10,15,44,0
352,9,4,3,2,0
352,807,3,9,0,0
352,13,6,12,0,0
352,808,4,13,0,0
352,24,10,17,0,0
352,810,166,21,0,0
353,4,6,3,55,1
353,1,1,4,55,1
353,13,6,6,55,1
353,30,131,9,55,0
353,9,4,8,55,0
353,24,10,17,55,0
353,22,3,10,55,0
353,155,15,12,55,0
353,2,15,13,55,0
353,807,3,11,55,0
353,153,5,15,55,0
353,18,1,7,55,0
353,5,205,21,54,0
353,811,164,24,53,0
353,29,164,23,53,0
353,16,10,14,46,0
353,20,9,1,45,0
353,808,4,20,39,0
353,10,166,19,31,0
353,67,5,16,30,0
353,810,166,22,25,0
353,15,205,18,25,0
353,17,9,2,18,0
353,3,131,5,18,0
354,20,9,2,71,1
354,17,9,3,71,1
354,4,6,5,71,1
354,1,1,4,71,0
354,18,1,11,71,0
354,3,131,13,71,0
354,30,131,8,71,0
354,807,3,1,70,0
354,9,4,7,70,0
354,155,15,12,70,0
354,153,5,14,70,0
354,16,10,22,70,0
354,67,5,19,70,0
354,22,3,6,70,0
354,13,6,9,70,0
354,808,4,10,70,0
354,2,15,15,70,0
354,5,205,20,69,0
354,15,205,18,69,0
354,10,166,17,69,0
354,811,164,24,69,0
354,32,164,23,65,0
354,810,166,21,62,0
354,24,10,16,49,0
355,20,9,1,55,1
355,1,1,2,55,1
355,18,1,4,55,1
355,3,131,9,55,0
355,9,4,11,55,0
355,808,4,10,55,0
355,4,6,3,55,0
355,17,9,5,55,0
355,153,5,17,55,0
355,13,6,6,55,0
355,2,15,14,55,0
355,22,3,7,55,0
355,16,10,13,55,0
355,155,15,12,55,0
355,67,5,18,55,0
355,807,3,15,55,0
355,5,205,20,54,0
355,810,166,22,53,0
355,811,164,23,53,0
355,32,164,24,53,0
355,15,205,19,51,0
355,10,166,21,43,0
355,30,131,8,0,0
355,24,10,16,0,0
841,20,9,1,58,1
841,1,1,2,58,1
841,808,4,6,58,1
841,4,6,5,58,0
841,17,9,3,58,0
841,18,1,4,58,0
841,13,6,8,58,0
841,67,5,10,57,0
841,16,10,16,57,0
841,814,10,14,57,0
841,153,5,12,57,0
841,2,4,18,57,0
841,15,205,20,56,0
841,816,166,22,54,0
841,10,166,21,49,0
841,22,3,17,48,0
841,3,131,7,22,0
841,5,205,19,19,0
841,30,131,11,19,0
841,813,3,15,9,0
841,155,15,9,58,0
841,815,15,13,58,0
842,20,9,1,56,1
842,18,1,4,56,1
842,2,4,6,56,1
842,17,9,3,56,0
842,13,6,7,56,0
842,4,6,5,56,0
842,155,15,10,56,0
842,1,1,2,56,0
842,30,131,11,56,0
842,814,10,14,56,0
842,16,10,17,55,0
842,3,131,9,55,0
842,67,5,12,55,0
842,153,5,13,55,0
842,5,205,19,55,0
842,10,166,21,54,0
842,808,4,8,52,0
842,24,164,23,46,0
842,816,166,22,42,0
842,15,205,20,31,0
842,815,15,16,23,0
842,22,3,15,22,0
842,39,164,24,14,0
842,813,3,18,8,0
843,1,1,3,56,1
843,20,9,1,56,1
843,17,9,18,56,1
843,18,1,2,56,0
843,3,131,4,56,0
843,13,6,6,56,0
843,4,6,5,56,0
843,30,131,14,56,0
843,808,4,10,56,0
843,155,15,13,56,0
843,814,10,8,56,0
843,2,4,16,56,0
843,22,3,15,56,0
843,67,5,9,56,0
843,16,10,11,55,0
843,5,205,19,55,0
843,815,15,12,55,0
843,813,3,17,55,0
843,15,205,20,55,0
843,816,166,21,54,0
843,10,166,22,54,0
843,24,164,23,54,0
843,39,164,24,54,0
843,153,5,7,9,0
844,20,9,1,58,1
844,17,9,2,58,1
844,4,6,5,58,1
844,1,1,4,58,0
844,3,131,3,58,0
844,18,1,6,58,0
844,2,4,9,58,0
844,808,4,7,58,0
844,67,5,16,58,0
844,155,15,24,58,0
844,13,6,10,58,0
844,30,131,8,58,0
844,16,10,12,57,0
844,815,15,15,57,0
844,22,3,11,57,0
844,153,5,17,57,0
844,813,3,14,57,0
844,15,205,19,57,0
844,5,205,18,56,0
844,816,166,23,56,0
844,39,164,22,55,0
844,24,164,20,53,0
844,814,10,13,44,0
844,10,166,21,0,0
845,20,9,2,66,1
845,1,1,3,66,1
845,18,1,5,66,1
845,17,9,1,66,0
845,4,6,4,65,0
845,30,131,10,65,0
845,3,131,7,65,0
845,2,4,24,65,0
845,815,15,12,65,0
845,155,15,14,65,0
845,808,4,6,65,0
845,814,10,16,65,0
845,16,10,17,65,0
845,67,5,11,65,0
845,813,3,9,65,0
845,153,5,13,64,0
845,22,3,19,64,0
845,15,205,18,64,0
845,10,166,20,63,0
845,816,166,23,62,0
845,39,164,22,61,0
845,13,6,8,58,0
845,5,205,15,48,0
845,24,164,21,28,0
846,20,9,1,78,1
846,4,6,4,78,1
846,18,1,2,78,1
846,17,9,3,78,0
846,155,15,12,78,0
846,1,1,9,78,0
846,16,10,14,77,0
846,2,4,15,77,0
846,22,3,11,77,0
846,67,5,16,77,0
846,3,131,7,76,0
846,814,10,13,76,0
846,15,205,18,76,0
846,5,205,17,76,0
846,816,166,21,75,0
846,24,164,23,75,0
846,39,164,22,74,0
846,813,3,8,73,0
846,808,4,10,67,0
846,153,5,19,66,0
846,13,6,6,32,0
846,30,131,5,32,0
846,10,166,20,30,0
847,18,1,7,70,1
847,20,9,1,70,1
847,17,9,4,70,1
847,30,131,8,70,0
847,808,4,10,70,0
847,13,6,3,70,0
847,155,15,13,70,0
847,153,5,24,70,0
847,22,3,16,70,0
847,67,5,15,70,0
847,3,131,6,70,0
847,37,15,17,70,0
847,24,164,20,69,0
847,39,164,22,69,0
847,816,166,23,69,0
847,10,166,21,69,0
847,15,205,18,69,0
847,814,10,11,67,0
847,813,3,12,61,0
847,2,4,9,55,0
847,16,10,14,49,0
847,4,6,2,36,0
847,5,205,19,28,0
847,1,1,5,7,0
848,20,9,1,57,1
848,4,6,4,57,1
848,17,9,2,57,1
848,1,1,3,57,0
848,13,6,5,57,0
848,18,1,6,57,0
848,3,131,7,57,0
848,153,5,18,56,0
848,16,10,10,56,0
848,2,4,9,56,0
848,815,15,16,56,0
848,22,3,13,56,0
848,67,5,17,56,0
848,814,10,12,56,0
848,808,4,11,56,0
848,155,15,14,56,0
848,30,131,8,56,0
848,813,3,15,56,0
848,5,205,19,55,0
848,15,205,20,55,0
848,10,166,21,55,0
848,816,166,23,55,0
848,24,164,22,54,0
848,39,164,24,54,0
849,4,6,3,52,1
849,20,9,2,52,1
849,17,9,1,52,1
849,1,1,10,52,0
849,13,6,4,52,0
849,3,131,9,52,0
849,815,15,12,52,0
849,2,4,16,52,0
849,30,131,13,52,0
849,153,5,18,52,0
849,16,10,11,52,0
849,808,4,14,52,0
849,22,3,15,51,0
849,813,3,7,51,0
849,814,10,6,51,0
849,10,166,20,50,0
849,816,166,22,50,0
849,24,164,23,50,0
849,817,164,24,49,0
849,18,1,5,39,0
849,67,5,19,25,0
849,155,15,8,23,0
849,15,205,21,10,0
849,5,205,17,2,0
850,1,1,2,60,1
850,4,6,4,60,1
850,17,9,1,60,1
850,20,9,3,60,0
850,13,6,5,60,0
850,16,10,8,60,0
850,3,131,6,59,0
850,30,131,10,59,0
850,155,15,17,59,0
850,808,4,9,59,0
850,815,15,15,59,0
850,153,5,16,59,0
850,814,10,12,59,0
850,813,3,13,59,0
850,67,5,24,59,0
850,5,205,18,58,0
850,10,166,19,57,0
850,816,166,21,57,0
850,817,164,22,57,0
850,812,205,20,56,0
850,24,164,23,37,0
850,18,1,7,35,0
850,22,3,14,16,0
850,2,4,11,9,0
851,18,1,3,70,1
851,20,9,1,70,1
851,4,6,5,70,1
851,1,1,2,70,0
851,17,9,6,70,0
851,13,6,4,70,0
851,814,10,11,69,0
851,67,5,23,69,0
851,3,131,7,69,0
851,153,5,16,69,0
851,155,15,13,69,0
851,808,4,12,69,0
851,22,3,15,68,0
851,16,10,8,68,0
851,815,15,10,68,0
851,813,3,17,68,0
851,10,166,20,66,0
851,817,164,22,66,0
851,816,166,24,65,0
851,24,164,21,65,0
851,5,205,18,55,0
851,30,131,9,26,0
851,2,4,14,23,0
851,15,205,19,17,0
852,20,9,1,44,1
852,17,9,3,44,1
852,18,1,13,44,1
852,4,6,8,44,0
852,30,131,24,44,0
852,3,131,5,44,0
852,16,10,15,44,0
852,13,6,4,44,0
852,808,4,10,44,0
852,813,3,21,44,0
852,814,10,17,44,0
852,155,15,12,44,0
852,811,4,7,44,0
852,15,205,18,43,0
852,5,205,16,43,0
852,22,3,14,43,0
852,816,166,20,43,0
852,10,166,19,43,0
852,24,164,22,43,0
852,815,15,9,27,0
852,817,164,23,13,0
852,1,1,2,12,0
852,67,5,11,6,0
852,153,5,6,0,0
853,20,9,1,53,1
853,18,1,3,53,1
853,4,6,4,53,1
853,1,1,2,53,0
853,30,131,8,53,0
853,13,6,6,53,0
853,153,5,18,52,0
853,814,10,11,52,0
853,811,4,10,52,0
853,67,5,16,52,0
853,813,3,14,52,0
853,22,3,13,52,0
853,5,205,20,51,0
853,15,205,19,51,0
853,10,166,21,51,0
853,817,164,23,39,0
853,815,15,15,32,0
853,155,15,17,21,0
853,16,10,12,9,0
853,17,9,5,4,0
853,816,166,22,1,0
853,808,4,7,0,0
853,3,131,9,0,0
853,24,164,24,0,0
854,20,9,1,61,1
854,18,1,3,61,1
854,17,9,2,61,1
854,4,6,5,61,0
854,1,1,4,61,0
854,814,10,10,61,0
854,3,131,7,60,0
854,16,10,9,60,0
854,13,6,6,60,0
854,815,15,11,60,0
854,813,3,13,60,0
854,67,5,14,60,0
854,22,3,12,60,0
854,155,15,17,59,0
854,811,4,15,59,0
854,5,205,19,59,0
854,808,4,18,59,0
854,816,166,22,59,0
854,817,164,23,57,0
854,24,164,24,57,0
854,153,5,16,56,0
854,15,205,20,47,0
854,30,131,8,28,0
854,10,166,21,9,0
855,18,1,2,53,1
855,4,6,5,53,1
855,20,9,1,53,1
855,17,9,6,53,0
855,1,1,3,53,0
855,30,131,8,53,0
855,13,6,4,53,0
855,815,15,17,53,0
855,808,4,10,53,0
855,3,131,23,53,0
855,16,10,11,53,0
855,814,10,12,53,0
855,155,15,7,53,0
855,813,3,14,53,0
855,153,5,16,53,0
855,811,4,9,53,0
855,22,3,13,53,0
855,5,205,18,53,0
855,15,205,19,53,0
855,10,166,21,51,0
855,816,166,20,51,0
855,817,164,22,51,0
855,24,164,24,50,0
855,67,5,15,11,0
856,20,9,2,55,1
856,1,1,1,55,1
856,17,9,4,55,1
856,18,1,3,55,0
856,4,6,6,55,0
856,13,6,5,55,0
856,153,5,11,55,0
856,3,131,7,55,0
856,67,5,13,55,0
856,814,10,9,55,0
856,16,10,10,55,0
856,22,3,18,55,0
856,811,4,15,54,0
856,5,205,19,54,0
856,155,15,14,54,0
856,815,15,17,54,0
856,15,205,20,54,0
856,10,166,21,54,0
856,817,164,24,54,0
856,816,166,22,54,0
856,24,164,23,52,0
856,813,3,16,30,0
856,808,4,8,16,0
856,30,131,12,15,0
857,20,9,1,60,1
857,18,1,4,60,1
857,4,6,3,60,1
857,17,9,2,60,0
857,30,131,11,60,0
857,3,131,7,60,0
857,1,1,5,60,0
857,153,5,10,59,0
857,16,10,8,59,0
857,815,15,20,59,0
857,808,4,16,59,0
857,811,4,14,59,0
857,814,10,12,59,0
857,5,205,18,58,0
857,22,3,15,58,0
857,816,166,21,57,0
857,39,164,24,57,0
857,817,164,23,57,0
857,15,205,19,55,0
857,13,6,6,32,0
857,67,5,9,24,0
857,813,3,13,12,0
857,10,166,22,2,0
857,155,15,17,0,0
858,1,1,2,55,1
858,4,6,5,55,1
858,18,1,3,55,1
858,17,9,4,55,0
858,13,6,6,55,0
858,3,131,7,55,0
858,30,131,8,55,0
858,16,10,9,55,0
858,814,10,10,55,0
858,155,15,16,54,0
858,815,15,11,54,0
858,22,3,24,54,0
858,808,4,12,54,0
858,813,3,23,54,0
858,153,5,15,54,0
